17	4172	a stone that weighed about twenty thousand pounds	Mention 3497 - a stone that weighed about twenty thousand pounds,  - ;; (I);Mention 3500 - that stone,  - ;; (I);Mention 3504 - that stone,  - ;; (I);Mention 3507 - it,  - ;; (I);Mention 3508 - it,  - ;; (I)					
17	4173	about twenty thousand pounds	Mention 3498 - about twenty thousand pounds,  - ;; (I)					
17	4174	some time	Mention 3516 - some time,  - ;; (I)					
17	4176	a gallon of wine	Mention 3521 - a gallon of wine,  - ;; (I);Mention 3523 - the cup,  - ;; (I);Mention 3524 - it,  - ;; (I)					
17	4177	one draught	Mention 3525 - one draught,  - ;; (I)					
17	4178	a walk	Mention 3527 - a walk,  - ;; (I)					
17	4179	a stone that weighed forty thousand pounds	Mention 3528 - a stone that weighed forty thousand pounds,  - ;; (I);Mention 3532 - this stone,  - ;; (I);Mention 3534 - it,  - ;; (I);Mention 3535 - it,  - ;; (I)					
17	4180	forty thousand pounds	Mention 3529 - forty thousand pounds,  - ;; (I)					
17	4181	strength	Mention 3537 - strength,  - ;; (I)					
17	4183	a gallon and a half of green wine	Mention 3544 - a gallon and a half of green wine,  - ;; (I);Mention 3546 - that,  - ;; (I)					
17	4184	one draught	Mention 3547 - one draught,  - ;; (I)					
17	4185	this time	Mention 3549 - this time,  - ;; (I)					
17	4188	a self-serving tablecloth	Mention 3554 - a self-serving tablecloth,  - ;; (I)					
17	4189	such strength that no horse will carry you	Mention 3557 - such strength that no horse will carry you,  - ;; (I)					
17	4190	the porch of your house	Mention 3559 - the porch of your house,  - ;; (I);Mention 3562 - it,  - ;; (I)					
17	4191	your house	Mention 3561 - your house,  - ;; (I);Mention 3579 - home,  - ;; (I)					
17	4194	more rafters	Mention 3567 - more rafters,  - ;; (I);Mention 3580 - supports,  - ;; (I)					
17	4195	the floor	Mention 3568 - the floor,  - ;; (I);Mention 3581 - the floors,  - ;; (I)					
17	4196	God	Mention 3569 - God,  - ;; (I);Mention 3731 - God,  - ;; (I);Mention 3861 - God,  - ;; (I)					
17	4197	All the people	Mention 3571 - All the people,  - ;; (I);Mention 3572 - they,  - ;; (I);Mention 3588 - Everyone,  - ;; (I);Mention 3595 - anyone,  - ;; (I);Mention 3671 - all the people,  - ;; (I)					
17	4198	the hunt	Mention 3574 - the hunt,  - ;; (I)					
17	4200	the bridle	Mention 3577 - the bridle,  - ;; (I)					
17	4201	all his cooks and chambermaids	Mention 3584 - all his cooks and chambermaids,  - ;; (I)					
17	4202	cooks	Mention 3586 - cooks,  - ;; (I)					
17	4203	chambermaids	Mention 3587 - chambermaids,  - ;; (I)					
17	4204	none of the chairs in other people's houses	Mention 3596 - none of the chairs in other people's houses,  - ;; (I)					
17	4205	the chairs in other people's houses	Mention 3597 - the chairs in other people's houses,  - ;; (I)					
17	4206	people	Mention 3598 - other people,  - ;; (I)					
17	4207	other people's houses	Mention 3599 - other people's houses,  - ;; (I)					
17	4209	made him a stableboy	Mention 3609 - made him a stableboy,  - ;; (I);Mention 3614 - it,  - ;; (I)					
17	4210	nothing Prince Ivan could do about it	Mention 3612 - nothing Prince Ivan could do about it,  - ;; (I)					
17	4211	One day	Mention 3617 - One day,  - ;; (I)					
17	4212	the groom	Mention 3618 - the groom,  - ;; (I);Mention 3627 - groom,  - ;; (I);Mention 3634 - the groom,  - ;; (I);Mention 3637 - He,  - ;; (I);Mention 3640 - his,  - ;; (I);Mention 3644 - the groom,  - ;; (I);Mention 3646 - him,  - ;; (I)					
17	4213	something	Mention 3620 - something,  - ;; (I)					
17	4214	he struck back and knocked off the groom's head	Mention 3625 - he struck back and knocked off the groom's head,  - ;; (I);Mention 3628 - This affair,  - ;; (I)					
17	4215	the groom's head	Mention 3626 - the groom's head,  - ;; (I);Mention 3641 - his head,  - ;; (I)					
17	4216	the ears of the king	Mention 3629 - the ears of the king,  - ;; (I)					
17	4217	"He struck me first; I hit back, not very hard, but somehow his head fell off."	Mention 3636 - "He struck me first; I hit back, not very hard, but somehow his head fell off.",  - ;; (I);Mention 3643 - the same thing - that the groom had hit first and that Prince Ivan had not hit him back hard,  - ;; (I)					
17	4218	The other stableboys	Mention 3642 - The other stableboys,  - ;; (I)					
17	4219	punishment	Mention 3647 - punishment,  - ;; (I)					
17	4220	the army	Mention 3651 - the army,  - ;; (I)					
17	4221	A short time	Mention 3653 - A short time,  - ;; (I)					
17	4222	a little man no bigger than a nail, with a beard a cubit long	Mention 3654 - a little man no bigger than a nail, with a beard a cubit long,  - ;; (I);Mention 3684 - the little old man,  - ;; (I);Mention 3767 - the little old man no bigger than a nail, with a beard a cubit long,  - ;; (I);Mention 3785 - The little old man,  - ;; (I);Mention 3879 - the same little old man no bigger than a nail, with a beard a cubit long,  - ;; (I);Mention 3974 - the little man no bigger than a nail, with a beard a cubit long,  - ;; (I)					
17	4223	a beard a cubit long	Mention 3655 - a beard a cubit long,  - ;; (I);Mention 3768 - a beard a cubit long,  - ;; (I);Mention 3880 - a beard a cubit long,  - ;; (I);Mention 3975 - a beard a cubit long,  - ;; (I)					
17	4224	a letter from the Water King with three black seals on it	Mention 3658 - a letter from the Water King with three black seals on it,  - ;; (I);Mention 3661 - The letter,  - ;; (I);Mention 3676 - this letter,  - ;; (I)					
17	4225	the Water King	Mention 3659 - the Water King,  - ;; (I);Mention 3670 - he,  - ;; (I);Mention 3678 - the Water King,  - ;; (I);Mention 3680 - him,  - ;; (I);Mention 3698 - the Water King,  - ;; (I);Mention 3721 - the Water King,  - ;; (I);Mention 3771 - the Water King,  - ;; (I);Mention 3780 - the Water King,  - ;; (I);Mention 3977 - The Water King,  - ;; (I);Mention 3981 - the Water King,  - ;; (I);Mention 4015 - the Water King,  - ;; (I);Mention 4016 - He,  - ;; (I);Mention 4043 - the Water King himself,  - ;; (I);Mention 4044 - The Water King,  - ;; (I)					
17	4226	three black seals	Mention 3660 - three black seals,  - ;; (I)					
17	4227	such and such an island	Mention 3665 - such and such an island,  - ;; (I);Mention 3697 - the island,  - ;; (I);Mention 3712 - the island,  - ;; (I);Mention 3724 - the island,  - ;; (I);Mention 3776 - the same island,  - ;; (I);Mention 3820 - the island,  - ;; (I);Mention 3886 - such and such an island,  - ;; (I);Mention 3904 - the island,  - ;; (I)					
17	4228	such and such a day	Mention 3666 - such and such a day,  - ;; (I)					
17	4229	marriage	Mention 3667 - marriage,  - ;; (I)					
17	4231	a three-headed dragon	Mention 3673 - a three-headed dragon,  - ;; (I);Mention 3694 - the three-headed dragon,  - ;; (I);Mention 3704 - the dragon,  - ;; (I);Mention 3717 - the dragon,  - ;; (I);Mention 3738 - the dragon,  - ;; (I);Mention 3740 - him,  - ;; (I);Mention 3750 - The dragon,  - ;; (I);Mention 3753 - the dragon,  - ;; (I);Mention 3760 - the dragon,  - ;; (I)					
17	4232	a letter to the Water King	Mention 3677 - a letter,  - ;; (I)					
17	4233	the door of the palace	Mention 3685 - the door of the palace,  - ;; (I)					
17	4234	the palace	Mention 3686 - the palace,  - ;; (I)					
17	4237	councilors	Mention 3690 - councilors,  - ;; (I)					
17	4238	King and his council	Mention 3691 - they,  - ;; (I)					
17	4239	A call	Mention 3700 - A call,  - ;; (I);Mention 3701 - "Will someone volunteer to rescue Princess Martha from the dragon?",  - ;; (I);Mention 3709 - the call,  - ;; (I)					
17	4240	someone	Mention 3702 - someone,  - ;; (I);Mention 3705 - him,  - ;; (I)					
17	4241	A boastful nobleman	Mention 3708 - A boastful nobleman,  - ;; (I);Mention 3713 - he,  - ;; (I);Mention 3716 - he himself,  - ;; (I);Mention 3743 - the boastful nobleman who was stationed there with his soldiers,  - ;; (I);Mention 3745 - his,  - ;; (I);Mention 3761 - The nobleman,  - ;; (I);Mention 3793 - The same nobleman,  - ;; (I);Mention 3794 - himself,  - ;; (I);Mention 3796 - I,  - ;; (I);Mention 3798 - me,  - ;; (I);Mention 3800 - you,  - ;; (I);Mention 3807 - I,  - ;; (I);Mention 3832 - nobleman,  - ;; (I);Mention 3833 - his,  - ;; (I);Mention 3856 - his,  - ;; (I);Mention 3864 - this same nobleman,  - ;; (I);Mention 3867 - he who had rescued her,  - ;; (I);Mention 3869 - The nobleman,  - ;; (I);Mention 3872 - him,  - ;; (I);Mention 3897 - The same nobleman,  - ;; (I);Mention 3898 - himself,  - ;; (I);Mention 3922 - the nobleman,  - ;; (I);Mention 3962 - The nobleman,  - ;; (I);Mention 3980 - The nobleman,  - ;; (I);Mention 3983 - he,  - ;; (I);Mention 3984 - He,  - ;; (I);Mention 3999 - The culprit,  - ;; (I);Mention 4000 - The culprit,  - ;; (I);Mention 4007 - The culprit,  - ;; (I);Mention 4008 - The culprit,  - ;; (I);Mention 4010 - the nobleman,  - ;; (I);Mention 4011 - he,  - ;; (I);Mention 4012 - he,  - ;; (I);Mention 4020 - the culprit,  - ;; (I);Mention 4022 - The nobleman,  - ;; (I);Mention 4023 - his,  - ;; (I);Mention 4025 - his,  - ;; (I);Mention 4041 - the culprit,  - ;; (I);Mention 4052 - the nobleman,  - ;; (I);Mention 4053 - He,  - ;; (I);Mention 4057 - he,  - ;; (I);Mention 4062 - the nobleman,  - ;; (I);Mention 4064 - him,  - ;; (I);Mention 4065 - him,  - ;; (I);Mention 4105 - The nobleman,  - ;; (I);Mention 4118 - The nobleman,  - ;; (I);Mention 4120 - He,  - ;; (I)					
17	4242	a company of soldiers	Mention 3710 - a company of soldiers,  - ;; (I);Mention 3746 - his soldiers,  - ;; (I);Mention 3748 - All the soldiers,  - ;; (I)					
17	4243	a hut	Mention 3715 - a hut,  - ;; (I);Mention 3726 - the hut,  - ;; (I);Mention 3751 - the hut,  - ;; (I);Mention 3823 - the hut,  - ;; (I);Mention 3838 - the hut,  - ;; (I)					
17	4244	there	Mention 3718 - outside,  - ;; (I);Mention 3744 - there,  - ;; (I)					
17	4245	a bench	Mention 3733 - a bench,  - ;; (I);Mention 3757 - the bench,  - ;; (I)					
17	4248	water	Mention 3739 - water,  - ;; (I);Mention 3742 - the water,  - ;; (I);Mention 3769 - the water,  - ;; (I);Mention 3852 - the water,  - ;; (I);Mention 3881 - the water,  - ;; (I);Mention 3961 - the water,  - ;; (I)					
17	4249	a height of three yards	Mention 3741 - a height of three yards,  - ;; (I)					
17	4250	the woods	Mention 3747 - the woods,  - ;; (I);Mention 3749 - the woods,  - ;; (I);Mention 3836 - the woods,  - ;; (I);Mention 3858 - the woods,  - ;; (I);Mention 3924 - the woods,  - ;; (I);Mention 3926 - there,  - ;; (I);Mention 3963 - the woods,  - ;; (I);Mention 4106 - the woods,  - ;; (I);Mention 4112 - the woods,  - ;; (I)					
17	4251	one stroke	Mention 3758 - one stroke,  - ;; (I)					
17	4252	all the three heads of the dragon	Mention 3759 - all the three heads of the dragon,  - ;; (I)					
17	4253	a short time	Mention 3766 - a short time,  - ;; (I)					
17	4254	a letter from the Water King with six black seals on it, summoning the king to put his daughter on the same island, to be taken by a six-headed dragon; if the king refused to surrender her, the Water King threatened to flood the whole kingdom	Mention 3770 - a letter from the Water King with six black seals on it, summoning the king to put his daughter on the same island, to be taken by a six-headed dragon; if the king refused to surrender her, the Water King threatened to flood the whole kingdom,  - ;; (I)					
17	4255	six black seals	Mention 3772 - six black seals,  - ;; (I)					
17	4256	a six-headed dragon	Mention 3777 - a six-headed dragon,  - ;; (I);Mention 3792 - the dragon,  - ;; (I);Mention 3804 - a dragon with six heads,  - ;; (I);Mention 3828 - the six-headed dragon,  - ;; (I);Mention 3837 - The dragon,  - ;; (I)					
17	4257	a call	Mention 3787 - a call,  - ;; (I)					
17	4258	messengers	Mention 3788 - messengers,  - ;; (I)					
17	4259	everywhere	Mention 3789 - everywhere,  - ;; (I)					
17	4260	a man	Mention 3790 - a man,  - ;; (I)					
17	4261	a company of soldiers	Mention 3799 - a company of soldiers,  - ;; (I);Mention 3802 - a company,  - ;; (I);Mention 3806 - a company,  - ;; (I);Mention 3834 - his soldiers,  - ;; (I);Mention 3857 - his soldiers,  - ;; (I)					
17	4262	more than a company	Mention 3801 - more than a company,  - ;; (I);Mention 3808 - more,  - ;; (I)					
17	4263	This time	Mention 3803 - This time,  - ;; (I);Mention 3830 - This time,  - ;; (I)					
17	4264	six heads	Mention 3805 - six heads,  - ;; (I);Mention 3851 - them,  - ;; (I)					
17	4265	The party	Mention 3809 - The party,  - ;; (I);Mention 3810 - they,  - ;; (I);Mention 3831 - the nobleman and his soldiers,  - ;; (I);Mention 3835 - themselves,  - ;; (I);Mention 3862 - them,  - ;; (I)					
17	4266	the kindness that she had done him by appointing him governor	Mention 3814 - the kindness that she had done him by appointing him governor,  - ;; (I)					
17	4267	six yards of water	Mention 3829 - six yards of water,  - ;; (I)					
17	4271	a second	Mention 3848 - a second,  - ;; (I)					
17	4272	a third	Mention 3849 - a third,  - ;; (I)					
17	4273	nothing had happened	Mention 3853 - nothing had happened,  - ;; (I)					
17	4275	once more	Mention 3878 - once more,  - ;; (I)					
17	4277	nine black seals	Mention 3883 - nine black seals,  - ;; (I)					
17	4278	such and such a day	Mention 3887 - such and such a day,  - ;; (I)					
17	4279	the nine-headed dragon	Mention 3896 - the nine-headed dragon,  - ;; (I);Mention 3919 - The nine-headed dragon,  - ;; (I);Mention 3920 - him,  - ;; (I);Mention 3930 - The dragon,  - ;; (I);Mention 3934 - The dragon,  - ;; (I);Mention 3945 - the dragon,  - ;; (I);Mention 3946 - the dragon,  - ;; (I);Mention 3956 - the dragon,  - ;; (I);Mention 3959 - his,  - ;; (I);Mention 3979 - dragon,  - ;; (I);Mention 4095 - the dragon,  - ;; (I);Mention 4113 - the dragon,  - ;; (I)					
17	4280	a man who could rescue the princess from the nine-headed dragon	Mention 3894 - a man who could rescue the princess from the nine-headed dragon,  - ;; (I)					
17	4282	a company of soldiers	Mention 3923 - the soldiers,  - ;; (I)					
17	4285	his father's name	Mention 3915 - his father's name,  - ;; (I)					
17	4286	his own name	Mention 3917 - his own name,  - ;; (I)					
17	4287	a flood of water nine yards high	Mention 3921 - a flood of water nine yards high,  - ;; (I)					
17	4288	they- the nobleman and the 3rd contingent of soldiers	Mention 3925 - they,  - ;; (I)					
17	4289	the threshold	Mention 3931 - the threshold,  - ;; (I)					
17	4290	a penknife	Mention 3938 - a penknife,  - ;; (I);Mention 3939 - it,  - ;; (I);Mention 4086 - her penknife,  - ;; (I)					
17	4291	Prince Ivan's cheek	Mention 4080 - his cheek,  - ;; (I);Mention 4104 - his cheek,  - ;; (I)					
17	4292	insults	Mention 3944 - insults,  - ;; (I)					
17	4293	the upper hand in the fight	Mention 3947 - the upper hand in the fight,  - ;; (I)					
17	4294	the fight	Mention 3948 - the fight,  - ;; (I)					
17	4295	nowhere	Mention 3949 - nowhere,  - ;; (I)					
17	4296	all his heads	Mention 3958 - all his heads,  - ;; (I);Mention 3960 - them,  - ;; (I)					
17	4297	the wedding	Mention 3968 - the wedding,  - ;; (I);Mention 4058 - the wedding,  - ;; (I);Mention 4061 - the nuptials,  - ;; (I)					
17	4298	a little while	Mention 3970 - a little while,  - ;; (I)					
17	4299	a letter	Mention 3976 - a letter,  - ;; (I)					
17	4300	nothing that he could do	Mention 3982 - nothing that he could do,  - ;; (I)					
17	4301	there	Mention 3985 - there,  - ;; (I)					
17	4302	A ship-w/ivan	Mention 3986 - A ship,  - ;; (I);Mention 3990 - this ship,  - ;; (I);Mention 4029 - the ship,  - ;; (I)					
17	4303	they-people on the ship	Mention 3987 - they,  - ;; (I);Mention 3991 - They,  - ;; (I);Mention 3993 - them,  - ;; (I);Mention 4001 - They,  - ;; (I);Mention 4014 - they,  - ;; (I);Mention 4048 - they all,  - ;; (I)					
17	4304	the fleet	Mention 3989 - the fleet,  - ;; (I)					
17	4305	a ship	Mention 3992 - a ship,  - ;; (I);Mention 3994 - It,  - ;; (I);Mention 3995 - it,  - ;; (I);Mention 3997 - it,  - ;; (I)					
17	4306	cries	Mention 3996 - cries,  - ;; (I);Mention 3998 - "The culprit! The culprit!",  - ;; ()					
17	4307	a little farther	Mention 4002 - a little farther,  - ;; (I)					
17	4308	another ship	Mention 4003 - another ship,  - ;; (I);Mention 4005 - it,  - ;; (I);Mention 4013 - The ship,  - ;; (I)					
17	4309	cries	Mention 4004 - cries,  - ;; (I);Mention 4006 - "The culprit! The culprit!",  - ;; ()					
17	4310	a bath of iron or steel	Mention 4017 - a bath of iron or steel,  - ;; (I);Mention 4021 - it,  - ;; (I);Mention 4036 - that bath,  - ;; (I)					
17	4311	iron	Mention 4018 - iron,  - ;; (I)					
17	4312	steel	Mention 4019 - steel,  - ;; (I)					
17	4313	his heart	Mention 4024 - his heart,  - ;; (I)					
17	4314	his boots	Mention 4026 - his boots,  - ;; (I)					
17	4315	little father death	Mention 4027 - little father death,  - ;; (I)					
17	4316	one man on the ship	Mention 4028 - one man on the ship,  - ;; (I);Mention 4034 - him,  - ;; (I);Mention 4035 - you,  - ;; (I);Mention 4037 - He,  - ;; (I);Mention 4039 - him,  - ;; (I);Mention 4040 - he,  - ;; (I);Mention 4045 - him,  - ;; (I);Mention 4046 - him,  - ;; (I);Mention 4047 - him,  - ;; (I)					
17	4317	nothing happened to him	Mention 4038 - nothing happened to him,  - ;; (I)					
17	4318	this time	Mention 4042 - this time,  - ;; (I)					
17	4320	the king's side	Mention 4054 - the king's side,  - ;; (I)					
17	4321	a moment	Mention 4056 - a moment,  - ;; (I)					
17	4322	a day	Mention 4060 - a day,  - ;; (I)					
17	4323	no one	Mention 4063 - no one,  - ;; (I)					
17	4324	all the soldiers	Mention 4070 - all the soldiers,  - ;; (I);Mention 4072 - them,  - ;; (I);Mention 4073 - the soldiers,  - ;; (I);Mention 4075 - them all,  - ;; (I);Mention 4109 - All the soldiers,  - ;; (I);Mention 4111 - they,  - ;; (I);Mention 4114 - they,  - ;; (I)					
17	4325	the scar she had made when she cut him with her penknife	Mention 4081 - the scar she had made when she cut him with her penknife,  - ;; (I);Mention 4102 - the scar on his cheek,  - ;; (I)					
17	4326	the hand	Mention 4089 - the hand,  - ;; (I)					
17	4327	whether they had sat in the woods while the dragon was slain	Mention 4110 - whether they had sat in the woods while the dragon was slain,  - ;; (I);Mention 4115 - That,  - ;; (I);Mention 4116 - the truth,  - ;; (I)					
17	4328	shame	Mention 4119 - shame,  - ;; (I)					
17	4329	they-Prince Ivan and Martha	Mention 4123 - they,  - ;; (I)					
17	4330	bread	Mention 4124 - bread,  - ;; (I)					
18	1306	Once upon a time	Mention 1305 - Once upon a time,  - ;; (I)					
18	1308	Father	Mention 1307 - a man,  - ;; (I);Mention 1317 - the father,  - ;; (I);Mention 1324 - The father,  - ;; (I);Mention 1692 - His father,  - ;; (I)					
18	1310	Mother	Mention 1309 - a woman,  - ;; (I);Mention 1357 - The mother,  - ;; (I);Mention 1380 - their mother,  - ;; (I);Mention 1381 - Mom,  - ;; (I);Mention 1383 - Mother,  - ;; (I);Mention 1384 - I,  - ;; (I);Mention 1484 - Mother,  - ;; (I);Mention 1488 - she,  - ;; (I);Mention 1496 - she,  - ;; (I);Mention 1505 - her,  - ;; (I);Mention 1507 - she,  - ;; (I);Mention 1509 - she,  - ;; (I);Mention 1512 - she,  - ;; (I);Mention 1531 - you,  - ;; (I);Mention 1534 - mom,  - ;; (I);Mention 1535 - I,  - ;; (I);Mention 1693 - his mother,  - ;; (I)					
18	1312	Sons	Mention 1311 - two sons,  - ;; (I);Mention 1318 - his sons,  - ;; (I);Mention 1319 - They,  - ;; (I);Mention 1328 - you,  - ;; (I);Mention 1329 - the brothers,  - ;; (I);Mention 1347 - the brothers,  - ;; (I);Mention 1372 - The brothers,  - ;; (I);Mention 1374 - they,  - ;; (I);Mention 1389 - they,  - ;; (I);Mention 1395 - they,  - ;; (I);Mention 1397 - The brothers,  - ;; (I);Mention 1400 - They,  - ;; (I);Mention 1402 - They,  - ;; (I);Mention 1404 - they,  - ;; (I);Mention 1412 - you,  - ;; (I);Mention 1413 - They,  - ;; (I);Mention 1416 - you,  - ;; (I);Mention 1418 - you,  - ;; (I);Mention 1421 - they,  - ;; (I);Mention 1422 - They,  - ;; (I);Mention 1423 - they,  - ;; (I);Mention 1428 - They,  - ;; (I);Mention 1431 - you,  - ;; (I);Mention 1434 - you,  - ;; (I);Mention 1436 - you,  - ;; (I);Mention 1439 - they,  - ;; (I);Mention 1442 - They,  - ;; (I);Mention 1443 - they,  - ;; (I);Mention 1448 - They,  - ;; (I);Mention 1451 - you,  - ;; (I);Mention 1454 - you,  - ;; (I);Mention 1458 - they,  - ;; (I);Mention 1461 - They,  - ;; (I);Mention 1462 - they,  - ;; (I);Mention 1467 - them,  - ;; (I);Mention 1468 - you,  - ;; (I);Mention 1469 - We,  - ;; (I);Mention 1474 - you,  - ;; (I);Mention 1475 - you,  - ;; (I);Mention 1478 - they,  - ;; (I);Mention 1485 - her sons,  - ;; (I);Mention 1536 - two sons,  - ;; (I);Mention 1541 - my sons,  - ;; (I);Mention 1543 - my sons,  - ;; (I);Mention 1640 - brothers,  - ;; (I);Mention 1686 - his brothers,  - ;; (I)					
18	1314	girl	Mention 1313 - one daughter,  - ;; (I);Mention 1325 - The girl,  - ;; (I);Mention 1326 - The girl,  - ;; (I);Mention 1327 - I,  - ;; (I);Mention 1332 - you,  - ;; (I);Mention 1335 - You,  - ;; (I);Mention 1360 - her daughter,  - ;; (I);Mention 1361 - The girl,  - ;; (I);Mention 1368 - her,  - ;; (I);Mention 1369 - her,  - ;; (I);Mention 1386 - the girl,  - ;; (I);Mention 1390 - her,  - ;; (I);Mention 1396 - she,  - ;; (I);Mention 1399 - her,  - ;; (I);Mention 1403 - their sister,  - ;; (I);Mention 1415 - our sister,  - ;; (I);Mention 1417 - your sister,  - ;; (I);Mention 1433 - our sister,  - ;; (I);Mention 1435 - your sister,  - ;; (I);Mention 1453 - our sister,  - ;; (I);Mention 1455 - your sister,  - ;; (I);Mention 1471 - our sister,  - ;; (I);Mention 1473 - your sister,  - ;; (I);Mention 1486 - daughter,  - ;; (I);Mention 1537 - one daughter,  - ;; (I);Mention 1540 - my daughter,  - ;; (I);Mention 1542 - her,  - ;; (I);Mention 1544 - my daughter,  - ;; (I);Mention 1573 - my sister,  - ;; (I);Mention 1576 - your sister,  - ;; (I);Mention 1591 - my sister,  - ;; (I);Mention 1594 - your sister,  - ;; (I);Mention 1608 - my sister,  - ;; (I);Mention 1611 - your sister,  - ;; (I);Mention 1619 - his sister,  - ;; (I);Mention 1623 - sister,  - ;; (I);Mention 1625 - She,  - ;; (I);Mention 1630 - You,  - ;; (I);Mention 1639 - my sister,  - ;; (I);Mention 1688 - his sister,  - ;; (I)					
18	1316	One day	Mention 1315 - One day,  - ;; (I)					
18	1321	Who	Mention 1320 - Who,  - ;; (I)					
18	1323	lunch	Mention 1322 - our lunch,  - ;; (I);Mention 1358 - lunch,  - ;; (I);Mention 1359 - it,  - ;; (I);Mention 1373 - their lunch,  - ;; (I);Mention 1382 - our lunch,  - ;; (I);Mention 1385 - it,  - ;; (I)					
18	1331	the mountain	Mention 1330 - the mountain,  - ;; (I)					
18	1334	three paths	Mention 1333 - three paths,  - ;; (I)					
18	1337	path	Mention 1336 - the one,  - ;; (I);Mention 1346 - it,  - ;; (I);Mention 1345 - the path,  - ;; (I)					
18	1339	shavings	Mention 1338 - shavings,  - ;; (I);Mention 1349 - shavings,  - ;; (I);Mention 1351 - those shavings,  - ;; (I);Mention 1352 - them,  - ;; (I);Mention 1365 - shavings,  - ;; (I)					
18	1342	dragon	Mention 1341 - A dragon,  - ;; (I);Mention 1350 - he,  - ;; (I);Mention 1367 - who,  - ;; (I);Mention 1398 - cursed dragon,  - ;; (I);Mention 1414 - the dragon,  - ;; (I);Mention 1432 - the dragon,  - ;; (I);Mention 1452 - the dragon,  - ;; (I);Mention 1463 - the dragon,  - ;; (I);Mention 1466 - The dragon,  - ;; (I);Mention 1470 - you,  - ;; (I);Mention 1481 - Dragon,  - ;; (I);Mention 1539 - The dragon,  - ;; (I);Mention 1572 - the dragon,  - ;; (I);Mention 1590 - the dragon,  - ;; (I);Mention 1607 - the dragon,  - ;; (I);Mention 1632 - The dragon,  - ;; (I);Mention 1633 - he,  - ;; (I);Mention 1634 - The dragon,  - ;; (I);Mention 1644 - The dragon,  - ;; (I);Mention 1646 - me,  - ;; (I);Mention 1647 - me,  - ;; (I);Mention 1649 - you,  - ;; (I);Mention 1651 - you,  - ;; (I);Mention 1654 - dragon,  - ;; (I);Mention 1655 - You,  - ;; (I);Mention 1657 - You,  - ;; (I);Mention 1658 - the master of the house,  - ;; (I);Mention 1660 - The dragon,  - ;; (I);Mention 1671 - the dragon,  - ;; (I);Mention 1673 - he,  - ;; (I);Mention 1677 - him,  - ;; (I);Mention 1680 - the dragon,  - ;; (I);Mention 1682 - the dragon,  - ;; (I)					
18	1354	path2	Mention 1353 - the way,  - ;; (I);Mention 1364 - the path,  - ;; (I)					
18	1356	courtyard	Mention 1355 - his own courtyard,  - ;; (I);Mention 1366 - the dragon's courtyard,  - ;; (I)					
18	1363	the mountain	Mention 1362 - the mountain,  - ;; (I)					
18	1371	a hole	Mention 1370 - a hole,  - ;; (I)					
18	1376	oxen	Mention 1375 - their oxen,  - ;; (I);Mention 1377 - them,  - ;; (I)					
18	1379	home	Mention 1378 - home,  - ;; (I);Mention 1487 - back home,  - ;; (I);Mention 1506 - home,  - ;; (I);Mention 1691 - home,  - ;; (I)					
18	1388	a long time ago	Mention 1387 - a long time ago,  - ;; (I)					
18	1392	the evening	Mention 1391 - the evening,  - ;; (I)					
18	1394	the morning	Mention 1393 - the morning,  - ;; (I)					
18	1406	the herdsman	Mention 1405 - the herdsman,  - ;; (I);Mention 1411 - the herdsman,  - ;; (I);Mention 1566 - the herdsman,  - ;; (I);Mention 1569 - him,  - ;; (I);Mention 1570 - the herdsman,  - ;; (I);Mention 1579 - him,  - ;; (I)					
18	1408	a herd	Mention 1407 - a herd,  - ;; (I);Mention 1567 - the herd,  - ;; (I)					
18	1410	They	Mention 1409 - They,  - ;; (I)					
18	1420	my biggest ox	Mention 1419 - my biggest ox,  - ;; (I);Mention 1574 - my biggest ox,  - ;; (I);Mention 1578 - it,  - ;; (I)					
18	1425	the shepherd	Mention 1424 - the shepherd,  - ;; (I);Mention 1429 - him,  - ;; (I);Mention 1430 - He,  - ;; (I);Mention 1583 - the shepherd,  - ;; (I);Mention 1586 - him,  - ;; (I);Mention 1587 - the shepherd,  - ;; (I);Mention 1597 - him,  - ;; (I)					
18	1427	the sheep	Mention 1426 - the sheep,  - ;; (I);Mention 1584 - sheep,  - ;; (I)					
18	1438	my biggest ram	Mention 1437 - my biggest ram,  - ;; (I);Mention 1592 - my biggest ram,  - ;; (I);Mention 1596 - it,  - ;; (I)					
18	1441	further	Mention 1440 - further,  - ;; (I);Mention 1580 - further,  - ;; (I)					
18	1445	the swine breeder	Mention 1444 - the swine breeder,  - ;; (I);Mention 1449 - him,  - ;; (I);Mention 1450 - He,  - ;; (I);Mention 1601 - the swine breeder,  - ;; (I);Mention 1604 - him,  - ;; (I);Mention 1605 - the swine breeder,  - ;; (I);Mention 1614 - him,  - ;; (I)					
18	1447	the swine	Mention 1446 - the swine,  - ;; (I);Mention 1602 - the swine,  - ;; (I)					
18	1457	my biggest hog	Mention 1456 - my biggest hog,  - ;; (I);Mention 1609 - my biggest hog,  - ;; (I);Mention 1613 - it,  - ;; (I)					
18	1460	further	Mention 1459 - further,  - ;; (I);Mention 1598 - further,  - ;; (I);Mention 1615 - further,  - ;; (I)					
18	1465	dragon's house	Mention 1464 - his house,  - ;; (I);Mention 1618 - dragon's home,  - ;; (I);Mention 1637 - here,  - ;; (I)					
